batch,op_id,status,ttc_s,difficulty
8785,op-0bb383831f97,CONFIRMED,6.586,00
8786,op-a6c6c338e9c6,CONFIRMED,6.583,00
8787,op-4a5925a7bfd8,CONFIRMED,6.566,00
8788,op-92d142b3b58e,CONFIRMED,6.555,00
8789,op-db389b0386fd,CONFIRMED,6.574,00
8790,op-9a01896d8142,CONFIRMED,6.559,00
8791,op-49c11ff49bd2,CONFIRMED,6.573,00
8792,op-e239b31d5eaa,CONFIRMED,6.573,00
8793,op-c96620bac6ae,CONFIRMED,6.559,00
8794,op-aa5f1d211fb3,CONFIRMED,6.574,00
8795,op-6e6edc836864,CONFIRMED,6.58,00
8796,op-23b19c542a70,CONFIRMED,6.575,00
8797,op-6c84190b4e81,CONFIRMED,6.555,00
8798,op-d638b191039d,CONFIRMED,6.541,00
8799,op-006bf4bef23b,CONFIRMED,6.546,00
8800,op-5ee57077db0e,CONFIRMED,6.532,00
8801,op-e0306a57a33f,CONFIRMED,6.531,00
8802,op-6ca2419f9bdd,CONFIRMED,6.531,00
8803,op-7d562ee26cc8,CONFIRMED,6.527,00
8804,op-365b58d6ef59,CONFIRMED,6.525,00
8805,op-1da728c56958,CONFIRMED,6.537,00
8806,op-d6de05c1d524,CONFIRMED,6.531,00
8807,op-d661cc24e185,CONFIRMED,6.53,00
8808,op-686845b71874,CONFIRMED,6.53,00
8809,op-bb3285fc5b7d,CONFIRMED,6.517,00
8810,op-8fda8231167a,CONFIRMED,6.514,00
8811,op-a8fd02f97219,CONFIRMED,6.511,00
8812,op-35d99afe8e5b,CONFIRMED,6.511,00
8813,op-eb3329f3a80c,CONFIRMED,6.508,00
8814,op-7b6ef656b571,CONFIRMED,6.494,00
8815,op-36c10c51ae26,CONFIRMED,6.468,00
8816,op-5e4778b487ff,CONFIRMED,6.479,00
8817,op-fc43fcdc822d,CONFIRMED,6.469,00
8818,op-c0dac701ad38,CONFIRMED,6.464,00
8819,op-2a3773e913c1,CONFIRMED,6.466,00
8820,op-b55da55347d6,CONFIRMED,6.469,00
8821,op-9e4606040dfe,CONFIRMED,6.452,00
8822,op-ae4d7940ff65,CONFIRMED,6.465,00
8823,op-d3ae2db0f784,CONFIRMED,6.461,00
8824,op-9e623e71978b,CONFIRMED,6.455,00
8825,op-95e48206b044,CONFIRMED,6.45,00
8826,op-2442a0a937f7,CONFIRMED,6.43,00
8827,op-3cfcd6e53e63,CONFIRMED,6.423,00
8828,op-8ad18c465056,CONFIRMED,6.432,00
8829,op-ada921d36776,CONFIRMED,6.453,00
8830,op-c33e07ade18b,CONFIRMED,6.446,00
8831,op-a1c3ed67d80d,CONFIRMED,6.45,00
8832,op-174cc3ea87f8,CONFIRMED,6.453,00
8833,op-ce20ac234d0a,CONFIRMED,6.46,00
8834,op-f1236016b842,CONFIRMED,6.465,00
8835,op-1684af712a12,CONFIRMED,6.469,00
8836,op-0aa1fc26c541,CONFIRMED,6.467,00
8837,op-0f86235eb617,CONFIRMED,6.46,00
8838,op-cf9ddc64cb89,CONFIRMED,6.436,00
8839,op-1d4c5b915334,CONFIRMED,6.436,00
8840,op-d208fd3b2034,CONFIRMED,6.427,00
8841,op-6eddf66d0f17,CONFIRMED,6.421,00
8842,op-ca9b322e772c,CONFIRMED,6.415,00
8843,op-c466d9214a89,CONFIRMED,6.412,00
8844,op-2456297ea8a1,CONFIRMED,6.408,00
8845,op-22dad7ed4e90,CONFIRMED,6.407,00
8846,op-d097cbd9c5ed,CONFIRMED,6.384,00
8847,op-2a1d042823c4,CONFIRMED,6.381,00
8848,op-28baa1169c78,CONFIRMED,6.39,00
8849,op-0c42da608583,CONFIRMED,6.398,00
8850,op-5a8d784126e8,CONFIRMED,6.375,00
8851,op-6d2c49aa9cea,CONFIRMED,6.394,00
8852,op-1fdd23ebb1d2,CONFIRMED,6.402,00
8853,op-fc78f4b27648,CONFIRMED,6.408,00
8854,op-03693224f89e,CONFIRMED,6.416,00
8855,op-b788ad02a2ae,CONFIRMED,6.424,00
8856,op-df002f551b48,CONFIRMED,6.432,00
8857,op-26c073966dcf,CONFIRMED,6.433,00
8858,op-65d84db202e0,CONFIRMED,6.433,00
8859,op-dbbb89a84ac6,CONFIRMED,6.415,00
8860,op-5be3acbfe3fe,CONFIRMED,6.423,00
8861,op-6b5b452d6dca,CONFIRMED,6.423,00
8862,op-483a7ac7e28f,CONFIRMED,6.441,00
8863,op-ebdfc9e1be6f,CONFIRMED,6.422,00
8864,op-4a143d5c4833,CONFIRMED,6.411,00
8865,op-7581bdcf90a4,CONFIRMED,6.41,00
8866,op-7e58b2d237a8,CONFIRMED,6.409,00
8867,op-66b3d28baaca,CONFIRMED,6.409,00
8868,op-3dcd21a1982a,CONFIRMED,6.399,00
8869,op-e7a4bb1666c9,CONFIRMED,6.399,00
8870,op-1661a3e60e97,CONFIRMED,6.398,00
8871,op-9bab3f573e9d,CONFIRMED,6.406,00
8872,op-add984502634,CONFIRMED,6.414,00
8873,op-473c481193a5,CONFIRMED,6.401,00
8874,op-e45945009fb0,CONFIRMED,6.378,00
8875,op-9d6fb97714af,CONFIRMED,6.375,00
8876,op-58c9c6e73cbd,CONFIRMED,6.358,00
8877,op-b75b8c16ebe4,CONFIRMED,6.334,00
8878,op-a923bb2cb0f5,CONFIRMED,6.35,00
8879,op-940045d7b2c0,CONFIRMED,6.349,00
8880,op-d290eec484c6,CONFIRMED,6.346,00
8881,op-c1827b4fa968,CONFIRMED,6.359,00
8882,op-3fbc6beadfbf,CONFIRMED,6.367,00
8883,op-b45207e56cf3,CONFIRMED,6.354,00
8884,op-2bf8c8fb290c,CONFIRMED,6.332,00
8885,op-81679e7b8f82,CONFIRMED,6.347,00
8886,op-0df6f24091d8,CONFIRMED,6.346,00
8887,op-24e9f725154b,CONFIRMED,6.351,00
8888,op-2e5d9cde3d68,CONFIRMED,6.364,00
8889,op-0f997b53608b,CONFIRMED,6.361,00
8890,op-0fc9dc66cf1e,CONFIRMED,6.372,00
8891,op-b13f4d0e6e46,CONFIRMED,6.371,00
8892,op-62c00a68c2eb,CONFIRMED,6.363,00
8893,op-b92da3f7e842,CONFIRMED,6.368,00
8894,op-00a3260f9490,CONFIRMED,6.375,00
8895,op-9ea94330c55c,CONFIRMED,6.373,00
8896,op-7016a8c94d23,CONFIRMED,6.392,00
8897,op-f0bd93656d47,CONFIRMED,6.39,00
8898,op-d795be93fdea,CONFIRMED,6.366,00
8899,op-9443ff96eb82,CONFIRMED,6.363,00
8900,op-1a5470afff18,CONFIRMED,6.368,00
8901,op-96476df5fade,CONFIRMED,6.343,00
8902,op-395f9ff2f01b,CONFIRMED,6.341,00
8903,op-d3de7ea8fde5,CONFIRMED,6.338,00
8904,op-93196f4e7915,CONFIRMED,6.327,00
8905,op-0580ed25e1a4,CONFIRMED,6.348,00
8906,op-3cd6c833159e,CONFIRMED,6.337,00
8907,op-843ab9066d66,CONFIRMED,6.344,00
8908,op-b8e1e105aa4e,CONFIRMED,6.353,00
8909,op-f2088b82d03f,CONFIRMED,6.351,00
8910,op-84d29d0b7ca5,CONFIRMED,6.371,00
8911,op-185c956e92a9,CONFIRMED,6.362,00
8912,op-3cf02b692e46,CONFIRMED,6.382,00
8913,op-c43074706dfc,CONFIRMED,6.389,00
8914,op-084201070cbc,CONFIRMED,6.387,00
8915,op-bfe1eac3e874,CONFIRMED,6.384,00
8916,op-84dc7076a3d0,CONFIRMED,6.371,00
8917,op-7d3ca2790a40,CONFIRMED,6.378,00
8918,op-62cca5e29685,CONFIRMED,6.386,00
8919,op-b286381db48e,CONFIRMED,6.384,00
8920,op-8f5f2a84a94f,CONFIRMED,6.382,00
8921,op-d711d03db10b,CONFIRMED,6.371,00
8922,op-df49f532f91a,CONFIRMED,6.344,00
8923,op-a7a7e7e832fc,CONFIRMED,6.363,00
8924,op-12a8a68b6252,CONFIRMED,6.371,00
8925,op-ab93d933326c,CONFIRMED,6.381,00
8926,op-eef352be0e6b,CONFIRMED,6.388,00
8927,op-c73176138c7c,CONFIRMED,6.386,00
8928,op-c32b8e3ee69b,CONFIRMED,6.382,00
8929,op-5dda01c17186,CONFIRMED,6.398,00
8930,op-1bbbc81085d2,CONFIRMED,6.387,00
8931,op-4e260c71382e,CONFIRMED,6.384,00
8932,op-2f7a7e4efa77,CONFIRMED,6.382,00
8933,op-366f3660f12d,CONFIRMED,6.396,00
8934,op-bea21c21e3c6,CONFIRMED,6.394,00
8935,op-2ca58e210a37,CONFIRMED,6.401,00
8936,op-f25764c0ce86,CONFIRMED,6.386,00
8937,op-2b08b630d637,CONFIRMED,6.383,00
8938,op-1648fe2ab2c9,CONFIRMED,6.381,00
8939,op-9461a16a0388,CONFIRMED,6.394,00
8940,op-ee178f52625c,CONFIRMED,6.392,00
8941,op-43f5ada9c0b8,CONFIRMED,6.388,00
8942,op-6c4212096521,CONFIRMED,6.369,00
8943,op-eb08db1baeac,CONFIRMED,6.371,00
8944,op-fa557072a09c,CONFIRMED,6.388,00
8945,op-67e651ccd1b5,CONFIRMED,6.387,00
8946,op-4c3d108107c5,CONFIRMED,6.405,00
8947,op-ede344a4dd1d,CONFIRMED,6.394,00
8948,op-d89ed2456306,CONFIRMED,6.401,00
8949,op-bb82ed046277,CONFIRMED,6.399,00
8950,op-cb43d8d91136,CONFIRMED,6.417,00
8951,op-4e762ba1cecb,CONFIRMED,6.407,00
8952,op-70af1ba401a8,CONFIRMED,6.427,00
8953,op-9d8a894c3746,CONFIRMED,6.407,00
8954,op-a60094702b51,CONFIRMED,6.404,00
8955,op-672ba8d29fd6,CONFIRMED,6.383,00
8956,op-57fcabff4bd2,CONFIRMED,6.359,00
8957,op-d08d9a2a5317,CONFIRMED,6.356,00
8958,op-62c9a9540186,CONFIRMED,6.352,00
8959,op-4aa11482a0a8,CONFIRMED,6.361,00
8960,op-1502ca134174,CONFIRMED,6.357,00
8961,op-500bc77d55e0,CONFIRMED,6.355,00
8962,op-e07eaa855bfd,CONFIRMED,6.354,00
8963,op-eb70753f88e6,CONFIRMED,6.361,00
8964,op-8a7bb1334af4,CONFIRMED,6.369,00
8965,op-17c2b166c529,CONFIRMED,6.366,00
8966,op-24f47d51792d,CONFIRMED,6.361,00
8967,op-048223d3c432,CONFIRMED,6.347,00
8968,op-772ced84ef21,CONFIRMED,6.362,00
8969,op-4efd54926d1f,CONFIRMED,6.359,00
8970,op-7f5c55a44abb,CONFIRMED,6.345,00
8971,op-aeffe8105ecc,CONFIRMED,6.343,00
8972,op-4985760c3756,CONFIRMED,6.326,00
8973,op-77c25798f677,CONFIRMED,6.324,00
8974,op-98a06c1ac267,CONFIRMED,6.332,00
8975,op-3afe8550dfd2,CONFIRMED,6.328,00
8976,op-8573709e11e2,CONFIRMED,6.327,00
8977,op-e77c97de9be6,CONFIRMED,6.312,00
8978,op-222c6ec375a4,CONFIRMED,6.313,00
8979,op-bee7a7e0fa59,CONFIRMED,6.294,00
8980,op-bc2c961cada1,CONFIRMED,6.282,00
8981,op-89ffe59b3aa4,CONFIRMED,6.302,00
8982,op-b2da43cb7cde,CONFIRMED,6.301,00
8983,op-1fbc437ead9f,CONFIRMED,6.3,00
8984,op-7538553c592b,CONFIRMED,6.297,00
8985,op-da74e0de1a53,CONFIRMED,6.282,00
8986,op-dd2f5b4cf843,CONFIRMED,6.279,00
8987,op-367f86beabf2,CONFIRMED,6.262,00
8988,op-a997ec38795c,CONFIRMED,6.259,00
8989,op-89531a9af3f9,CONFIRMED,6.265,00
8990,op-9b4b286eef31,CONFIRMED,6.267,00
8991,op-f1ee0c3bba37,CONFIRMED,6.264,00
8992,op-d6ba92343f85,CONFIRMED,6.241,00
8993,op-71b042a173b7,CONFIRMED,6.231,00
8994,op-6e98017a7154,CONFIRMED,6.231,00
8995,op-f540b11759d1,CONFIRMED,6.229,00
8996,op-7f14b8d8bcc3,CONFIRMED,6.221,00
8997,op-bacf97eab23c,CONFIRMED,6.22,00
8998,op-08c2ac40c354,CONFIRMED,6.219,00
8999,op-9bc15a2c6927,CONFIRMED,6.205,00
9000,op-cf3a8b4b122a,CONFIRMED,6.478,00
9001,op-4af8bbe04ff5,CONFIRMED,6.452,00
9002,op-485a189d48bc,CONFIRMED,6.444,00
9003,op-e490951a5c3c,CONFIRMED,6.457,00
9004,op-ad051c4f9d43,CONFIRMED,6.453,00
9005,op-cb0a78ed023b,CONFIRMED,6.47,00
9006,op-4709aa37c4d5,CONFIRMED,6.47,00
9007,op-93e7beae3838,CONFIRMED,6.466,00
9008,op-9e74a78b7c0b,CONFIRMED,6.465,00
9009,op-cdf67b04177c,CONFIRMED,6.467,00
9010,op-7bbaa1ad9eb3,CONFIRMED,6.466,00
9011,op-feec31269c79,CONFIRMED,6.483,00
9012,op-b010cabea442,CONFIRMED,6.492,00
9013,op-480e78299f8c,CONFIRMED,6.473,00
9014,op-f4b7c981040e,CONFIRMED,6.491,00
9015,op-f7b96eea23f4,CONFIRMED,6.485,00
9016,op-64f139dc6f9f,CONFIRMED,6.493,00
9017,op-7851d048ec09,CONFIRMED,6.473,00
9018,op-c9f1db348219,CONFIRMED,6.461,00
9019,op-6a866807e36d,CONFIRMED,6.452,00
9020,op-068084851c05,CONFIRMED,6.464,00
9021,op-264b5ee7e47e,CONFIRMED,6.455,00
9022,op-f22162504879,CONFIRMED,6.463,00
9023,op-f4789f5d2525,CONFIRMED,6.458,00
9024,op-de77ee795de2,CONFIRMED,6.455,00
9025,op-76ef4aa76ca3,CONFIRMED,6.451,00
9026,op-bf0aa7e1a222,CONFIRMED,6.464,00
9027,op-3c352813d93c,CONFIRMED,6.482,00
9028,op-1208b317156e,CONFIRMED,6.482,00
9029,op-3ae418d99e7c,CONFIRMED,6.498,00
9030,op-de06894d7d7d,CONFIRMED,6.488,00
9031,op-bc3da4c4ccaf,CONFIRMED,6.48,00
9032,op-933b667bfdd2,CONFIRMED,6.492,00
9033,op-445b3838821a,CONFIRMED,6.47,00
9034,op-c4546972cb18,CONFIRMED,6.468,00
9035,op-98097bdcfdf5,CONFIRMED,6.465,00
9036,op-461810c5c137,CONFIRMED,6.477,00
9037,op-34c611617c55,CONFIRMED,6.486,00
9038,op-1a1c4bc6887d,CONFIRMED,6.474,00
9039,op-a83790d5990e,CONFIRMED,6.472,00
9040,op-1f22b06dfc6b,CONFIRMED,6.467,00
9041,op-1db547e86b20,CONFIRMED,6.453,00
9042,op-f57328c138cc,CONFIRMED,6.447,00
9043,op-67248d2df86e,CONFIRMED,6.446,00
9044,op-bc5d79cbdb37,CONFIRMED,6.456,00
9045,op-6e0df4bdd4b3,CONFIRMED,6.464,00
9046,op-bdea0c7722ca,CONFIRMED,6.471,00
9047,op-ab0e1b543e60,CONFIRMED,6.471,00
9048,op-12cec1192573,CONFIRMED,6.469,00
9049,op-743f397e8840,CONFIRMED,6.477,00
9050,op-a7d163a5df87,CONFIRMED,6.472,00
9051,op-ac8239c9bb59,CONFIRMED,6.492,00
9052,op-3abaae67bf51,CONFIRMED,6.488,00
9053,op-32b60069afcf,CONFIRMED,6.487,00
9054,op-4631d7805aa7,CONFIRMED,6.484,00
9055,op-4aa6b309f462,CONFIRMED,6.471,00
9056,op-9ba768a408ed,CONFIRMED,6.484,00
9057,op-8bb469b9f1fc,CONFIRMED,6.462,00
9058,op-d769fd688575,CONFIRMED,6.451,00
9059,op-a983076231b1,CONFIRMED,6.457,00
9060,op-2802221d278c,CONFIRMED,6.465,00
9061,op-b1abd6debb1a,CONFIRMED,6.458,00
9062,op-5e26dff85746,CONFIRMED,6.448,00
9063,op-008c57f614b4,CONFIRMED,6.449,00
9064,op-fb05324e72c3,CONFIRMED,6.432,00
9065,op-31df6b55abbb,CONFIRMED,6.434,00
9066,op-8b7fef76b2d2,CONFIRMED,6.436,00
9067,op-2f4d76d81c9f,CONFIRMED,6.441,00
9068,op-b9b82a7b3ebf,CONFIRMED,6.42,00
9069,op-a68e0b358e3b,CONFIRMED,6.425,00
9070,op-a2338285040c,CONFIRMED,6.417,00
9071,op-8fdc39582cbf,CONFIRMED,6.422,00
9072,op-df526f15f788,CONFIRMED,6.408,00
9073,op-b442c5cfde06,CONFIRMED,6.406,00
9074,op-c416793260ff,CONFIRMED,6.415,00
9075,op-8eafb474c48d,CONFIRMED,6.414,00
9076,op-aa2f483e46ac,CONFIRMED,6.42,00
9077,op-15653a8c1706,CONFIRMED,6.429,00
9078,op-a9088a63fe0d,CONFIRMED,6.429,00
9079,op-69efe76a0128,CONFIRMED,6.427,00
9080,op-257f9f62d67b,CONFIRMED,6.419,00
9081,op-7547f99908f7,CONFIRMED,6.417,00
9082,op-e84ea8caf372,CONFIRMED,6.414,00
9083,op-dfb4734fd6cf,CONFIRMED,6.429,00
9084,op-0c9bfed9fc4e,CONFIRMED,6.427,00
9085,op-81585f18a1da,CONFIRMED,6.426,00
9086,op-9a2cd9f15292,CONFIRMED,6.424,00
9087,op-90dc0e640474,CONFIRMED,6.412,00
9088,op-9b3dc62b0030,CONFIRMED,6.404,00
9089,op-2c5a1486fd59,CONFIRMED,6.403,00
9090,op-1838a7fa4254,CONFIRMED,6.406,00
9091,op-3f948889a4ca,CONFIRMED,6.395,00
9092,op-ccb9d093cc8c,CONFIRMED,6.383,00
9093,op-b508c0c72acc,CONFIRMED,6.378,00
9094,op-f15bd255b423,CONFIRMED,6.382,00
9095,op-b2427f1a047f,CONFIRMED,6.391,00
9096,op-5f839fc25a30,CONFIRMED,6.398,00
9097,op-270a0405d607,CONFIRMED,6.396,00
9098,op-1d90b34a2440,CONFIRMED,6.406,00
9099,op-60362f76549a,CONFIRMED,6.381,00
9100,op-573a41774eba,CONFIRMED,6.371,00
9101,op-a8eb2b6fdbf4,CONFIRMED,6.386,00
9102,op-c7e2a2e2523c,CONFIRMED,6.385,00
9103,op-42bba1ab99cd,CONFIRMED,6.389,00
9104,op-72ea7f98ea3b,CONFIRMED,6.382,00
9105,op-679ae8280699,CONFIRMED,6.387,00
9106,op-a7ba59299738,CONFIRMED,6.396,00
9107,op-9edd1950d983,CONFIRMED,6.401,00
9108,op-b81069753415,CONFIRMED,6.397,00
9109,op-d62f39c0fa98,CONFIRMED,6.414,00
9110,op-4b2416969a0e,CONFIRMED,6.404,00
9111,op-56c50be2bbb3,CONFIRMED,6.407,00
9112,op-fccce7e8c15f,CONFIRMED,6.401,00
9113,op-600d88ed9839,CONFIRMED,6.38,00
9114,op-a12224cb893f,CONFIRMED,6.371,00
9115,op-2a45b4984037,CONFIRMED,6.365,00
9116,op-ce21461104f7,CONFIRMED,6.367,00
9117,op-641c437577ad,CONFIRMED,6.367,00
9118,op-73fe60f08caf,CONFIRMED,6.357,00
9119,op-41cf395deed9,CONFIRMED,6.356,00
9120,op-42759b7b9e4f,CONFIRMED,6.356,00
9121,op-7aa44957eaf7,CONFIRMED,6.374,00
9122,op-5795087457ff,CONFIRMED,6.353,00
9123,op-452590bacef8,CONFIRMED,6.352,00
9124,op-19a8189c3e88,CONFIRMED,6.344,00
9125,op-f29502d841e5,CONFIRMED,6.343,00
9126,op-1400b9e11d1d,CONFIRMED,6.343,00
9127,op-f719a935c701,CONFIRMED,6.346,00
9128,op-97c5d5d23b3a,CONFIRMED,6.344,00
9129,op-8882db1fe84c,CONFIRMED,6.35,00
9130,op-2513688b6563,CONFIRMED,6.361,00
9131,op-72c1e2278735,CONFIRMED,6.346,00
9132,op-1fdd8beb1a84,CONFIRMED,6.345,00
9133,op-fa73949d771e,CONFIRMED,6.327,00
9134,op-6726b06f6e24,CONFIRMED,6.327,00
9135,op-b7482561f5f7,CONFIRMED,6.31,00
9136,op-187e84d0194f,CONFIRMED,6.312,00
9137,op-2e927e3c3113,CONFIRMED,6.311,00
9138,op-a5414c89ba70,CONFIRMED,6.311,00
9139,op-f8b1fc000c71,CONFIRMED,6.313,00
9140,op-82286b15ee2f,CONFIRMED,6.332,00
9141,op-0ddf0b2f36be,CONFIRMED,6.328,00
9142,op-6b0db295b839,CONFIRMED,6.334,00
9143,op-f6cff29bce60,CONFIRMED,6.323,00
9144,op-61326e4cb4c0,CONFIRMED,6.329,00
9145,op-73b7834ca30a,CONFIRMED,6.326,00
9146,op-4ccc57bdab46,CONFIRMED,6.324,00
9147,op-e28ddbe2bd59,CONFIRMED,6.316,00
9148,op-d4a58162714e,CONFIRMED,6.315,00
9149,op-26a890f7584c,CONFIRMED,6.313,00
9150,op-40a644d3f279,CONFIRMED,6.315,00
9151,op-98543f322354,CONFIRMED,6.315,00
9152,op-82729e1c256d,CONFIRMED,6.336,00
9153,op-7c9530ab1351,CONFIRMED,6.346,00
9154,op-2d71fa478d59,CONFIRMED,6.347,00
9155,op-2a880fc85fdb,CONFIRMED,6.336,00
9156,op-46387c0c0208,CONFIRMED,6.345,00
9157,op-f4ee84a9dc8d,CONFIRMED,6.346,00
9158,op-7fd35786e5db,CONFIRMED,6.365,00
9159,op-d08312743b17,CONFIRMED,6.37,00
9160,op-79b6b79d5a08,CONFIRMED,6.362,00
9161,op-afa3d183d738,CONFIRMED,6.384,00
9162,op-fdcb7300b9cf,CONFIRMED,6.391,00
9163,op-c348515c1a95,CONFIRMED,6.397,00
9164,op-f6165ecc7ef6,CONFIRMED,6.391,00
9165,op-c3b460275f71,CONFIRMED,6.381,00
9166,op-b253ced15ce3,CONFIRMED,6.373,00
9167,op-e58bbdcb244f,CONFIRMED,6.374,00
9168,op-0066d92dd809,CONFIRMED,6.364,00
9169,op-8699a9b4093d,CONFIRMED,6.362,00
9170,op-6f77083d7173,CONFIRMED,6.361,00
9171,op-cd4c69c942a5,CONFIRMED,6.349,00
9172,op-339c17e8d89d,CONFIRMED,6.365,00
9173,op-b13570401246,CONFIRMED,6.35,00
9174,op-b1856ae71e6b,CONFIRMED,6.35,00
9175,op-7c8ad19109dd,CONFIRMED,6.342,00
9176,op-efb0e0107fd3,CONFIRMED,6.357,00
9177,op-2e4faeea1ccf,CONFIRMED,6.366,00
9178,op-78eacf95e961,CONFIRMED,6.374,00
9179,op-fd1721fabf51,CONFIRMED,6.373,00
9180,op-720043b28fb9,CONFIRMED,6.369,00
9181,op-9d20f46defcb,CONFIRMED,6.375,00
9182,op-2fdc4500c905,CONFIRMED,6.382,00
9183,op-c96b9296516c,CONFIRMED,6.387,00
9184,op-cefeab036a10,CONFIRMED,6.385,00
9185,op-cfca78ec779f,CONFIRMED,6.383,00
9186,op-c6f6c158c80d,CONFIRMED,6.384,00
9187,op-5ec8e5ff9b8d,CONFIRMED,6.367,00
9188,op-0f47872eb8ea,CONFIRMED,6.382,00
9189,op-f73dd4e9b7a0,CONFIRMED,6.382,00
9190,op-96d0c29120cf,CONFIRMED,6.386,00
9191,op-cc630b2a60a3,CONFIRMED,6.386,00
9192,op-bade6c7c90fd,CONFIRMED,6.384,00
9193,op-8376adea4a8e,CONFIRMED,6.406,00
9194,op-54ccb15e8a32,CONFIRMED,6.395,00
9195,op-294e02f9ac39,CONFIRMED,6.394,00
9196,op-8c71ff1ddbda,CONFIRMED,6.387,00
9197,op-ba9e6fa2e4a6,CONFIRMED,6.386,00
9198,op-f688e76f7d70,CONFIRMED,6.369,00
9199,op-0fdad9490bb6,CONFIRMED,6.38,00
9200,op-7fb87c614431,CONFIRMED,6.378,00
9201,op-f17821f45c4d,CONFIRMED,6.377,00
9202,op-f6acc4580973,CONFIRMED,6.372,00
9203,op-0ee67ad3969c,CONFIRMED,6.388,00
9204,op-d4cd9df0529d,CONFIRMED,6.386,00
9205,op-f7857d939af6,CONFIRMED,6.391,00
9206,op-a66479c10eae,CONFIRMED,6.389,00
9207,op-106b15863a6d,CONFIRMED,6.386,00
9208,op-c8c74f72b3f3,CONFIRMED,6.377,00
9209,op-bd8cf3d23121,CONFIRMED,6.392,00
9210,op-76bbaff4a5f1,CONFIRMED,6.392,00
9211,op-1b50fc80a928,CONFIRMED,6.397,00
9212,op-4440156a9356,CONFIRMED,6.376,00
9213,op-7734b49bcdaf,CONFIRMED,6.375,00
9214,op-66a837a0930e,CONFIRMED,6.373,00
9215,op-de3c96f8670f,CONFIRMED,6.371,00
9216,op-773d1383a276,CONFIRMED,6.369,00
9217,op-27443204a47c,CONFIRMED,6.375,00
9218,op-418ad1a5b20c,CONFIRMED,6.372,00
9219,op-2bbd8f2a5dd9,CONFIRMED,6.378,00
9220,op-7b2acab02d11,CONFIRMED,6.374,00
9221,op-d8586cfef75f,CONFIRMED,6.369,00
9222,op-20ea7ec12b1c,CONFIRMED,6.368,00
9223,op-656d1243cf05,CONFIRMED,6.368,00
9224,op-61ee55723c50,CONFIRMED,6.345,00
9225,op-5a2134a49921,CONFIRMED,6.349,00
9226,op-244215c6753f,CONFIRMED,6.353,00
9227,op-4b3a087690c0,CONFIRMED,6.353,00
9228,op-902037833eae,CONFIRMED,6.338,00
9229,op-d2d3d3ac77e1,CONFIRMED,6.332,00
9230,op-5b68483a4b7c,CONFIRMED,6.322,00
9231,op-80f5a5c426ff,CONFIRMED,6.325,00
9232,op-6cf8142e8b3f,CONFIRMED,6.329,00
9233,op-f885be52b49e,CONFIRMED,6.337,00
9234,op-a32374f9519a,CONFIRMED,6.316,00
9235,op-ad9de34920fa,CONFIRMED,6.315,00
9236,op-1f9d297c0940,CONFIRMED,6.311,00
9237,op-1dfd64d4f847,CONFIRMED,6.29,00
9238,op-d3b9712853aa,CONFIRMED,6.289,00
9239,op-7ff667a6810a,CONFIRMED,6.288,00
9240,op-b5a9319a159b,CONFIRMED,6.286,00
9241,op-c5f3ffb1c278,CONFIRMED,6.295,00
9242,op-7a18e5a4952c,CONFIRMED,6.293,00
9243,op-35630b2d561c,CONFIRMED,6.286,00
9244,op-8023df799368,CONFIRMED,6.282,00
9245,op-47d07f99287a,CONFIRMED,6.298,00
9246,op-a4c8b5bc04df,CONFIRMED,6.301,00
9247,op-92c295ed997f,CONFIRMED,6.279,00
9248,op-8a1e83e02a4e,CONFIRMED,6.273,00
9249,op-62dc47a2d860,CONFIRMED,6.279,00
9250,op-06fdd28ee9a7,CONFIRMED,6.264,00
9251,op-abaab7a82132,CONFIRMED,6.255,00
9252,op-4668740e847d,CONFIRMED,6.25,00
9253,op-9162527a442d,CONFIRMED,6.268,00
9254,op-7c83701e7806,CONFIRMED,6.257,00
9255,op-dbde8d139f0a,CONFIRMED,6.229,00
9256,op-12e1303b11aa,CONFIRMED,6.243,00
9257,op-3d31570aa26d,CONFIRMED,6.24,00
9258,op-bc65f150500b,CONFIRMED,6.239,00
9259,op-b7fa351f0ba2,CONFIRMED,6.224,00
9260,op-4762207451eb,CONFIRMED,6.22,00
9261,op-dbcc7d0803f0,CONFIRMED,6.217,00
9262,op-278fc32cb1e0,CONFIRMED,6.22,00
9263,op-a5eb350c2c15,CONFIRMED,6.225,00
9264,op-7ae8eb855263,CONFIRMED,6.223,00
9265,op-8e7958062f7c,CONFIRMED,6.187,00
9266,op-137cb5255e23,CONFIRMED,6.164,00
9267,op-d262de344b3e,CONFIRMED,6.123,00
9268,op-b57f6e79df18,CONFIRMED,6.121,00
9269,op-912e2f6632e6,CONFIRMED,6.113,00
9270,op-c4ad2f37d016,CONFIRMED,6.105,00
9271,op-f4e2e481cdcc,CONFIRMED,6.089,00
9272,op-bb9b698bbaed,CONFIRMED,6.097,00
9273,op-b8ff2641cfd0,CONFIRMED,6.117,00
9274,op-0fafa625f19d,CONFIRMED,6.094,00
9275,op-19da3950c5d6,CONFIRMED,6.104,00
9276,op-d946d04267f0,CONFIRMED,6.101,00
9277,op-c53dddb15b99,CONFIRMED,6.082,00
9278,op-5d9c646e4e40,CONFIRMED,6.095,00
9279,op-83e68d2dc097,CONFIRMED,6.095,00
9280,op-407d12150e43,CONFIRMED,6.087,00
9281,op-11f28283a200,CONFIRMED,6.066,00
9282,op-ff17a2446154,CONFIRMED,6.073,00
